date,date_dt,yy,mm,candidate,weight_trade
19751231,1975-12-31,1975,12,port_V13,0.03128682653189368
19751231,1975-12-31,1975,12,port_V14,0.03127053537840341
19751231,1975-12-31,1975,12,port_V15,0.031236920546632473
19751231,1975-12-31,1975,12,port_V17,0.031293868635529624
19751231,1975-12-31,1975,12,port_V18,0.03125513507030811
19751231,1975-12-31,1975,12,port_V19,0.02531864333880469
19751231,1975-12-31,1975,12,port_V23,0.0312386120817008
19751231,1975-12-31,1975,12,port_V30,0.031216875764163335
19751231,1975-12-31,1975,12,port_V31,0.031247077756128172
19751231,1975-12-31,1975,12,port_V32,0.031234499577577655
19760131,1976-01-31,1976,1,port_V1,0.031244852373909178
19760131,1976-01-31,1976,1,port_V5,0.031249393800258433
19760131,1976-01-31,1976,1,port_V6,0.03128327763086531
19760131,1976-01-31,1976,1,port_V7,0.03125563790027058
19760131,1976-01-31,1976,1,port_V9,0.4434204589972441
